"source_file","contract_number","contract_id","contract_subject","contract_domain","supplier_name","supplier_id","item_id","item_type","item_description","item_sku","quantity","unit_price","total_price","has_discount","discount_type","discount_value","original_price","discounted_price","is_bundle","bundle_components","is_multi_year","duration_years","total_price_multi_year","annual_rate","classification_label","class_l1","class_l2","class_l3","class_confidence_level","class_final_score","class_method","class_timestamp","class_macro_type"
"01. Batch 1/7010161964/acq_all_oda/RiepilogoEconomico_Storico_A94400_RFI_5061.pdf","7010161964","701016196406","PR.IT.B RDI : A94400_RFI_5061 - Fornitura e installazione apparati CISCO e relativa manutenzione c/o il Cliente 'Vimercate Salute e Gestione - VSG scarl'","networking","TIM S.p.A.","195014196566065","7010161964060013","HARDWARE","Fornitura Rete Base (Offerta Rivista)","","0.0","0.0","1044682.92","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","HW/NETWORKING/WIRELESS","HW","NETWORKING","WIRELESS","HIGH","0.8773069701194763","intelligent_multi_step","2025-10-28T21:30:38.019049","HARDWARE"
"01. Batch 1/7010162447/acq_all_oda/7010162447 0000289882 BV TECH SPA 20200224_v1.pdf","7010162447","701016244703","Ordine di fornitura di servizi DCS Housing e Outsourcing Personalizzato Dati","cloud","BV TECH S.P.A.","267282143798887","7010162447030001","SERVICE","COMMERCIALE Outsourcing Personalizzato Dati","","12.0","990.0","11880.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/MANAGED_SERVICES/CLOUD","SERVIZIO","MANAGED_SERVICES","CLOUD","HIGH","0.9489329476356506","intelligent_multi_step","2025-10-28T20:27:33.178077","SERVICE"
"01. Batch 1/7010162447/acq_all_oda/7010162447 0000289882 BV TECH SPA 20200224_v1.pdf","7010162447","701016244703","Ordine di fornitura di servizi DCS Housing e Outsourcing Personalizzato Dati","cloud","BV TECH S.P.A.","267282143798887","7010162447030002","SERVICE","COMMERCIALE DCS Housing","","12.0","26730.0","320760.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/MANAGED_SERVICES/CLOUD","SERVIZIO","MANAGED_SERVICES","CLOUD","HIGH","0.967965284347534","intelligent_multi_step","2025-10-28T20:27:36.277658","SERVICE"
"01. Batch 1/7010162447/acq_all_oda/7010162447 0000289882 BV TECH SPA 20200224_v1.pdf","7010162447","701016244703","Ordine di fornitura di servizi DCS Housing e Outsourcing Personalizzato Dati","cloud","BV TECH S.P.A.","267282143798887","7010162447030003","SERVICE","COMMERCIALE DCS Housing per B.POP. SONDRIO","","12.0","73425.0","881100.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/MANAGED_SERVICES/CLOUD","SERVIZIO","MANAGED_SERVICES","CLOUD","HIGH","0.9038661046028138","intelligent_multi_step","2025-10-28T20:27:39.321279","SERVICE"
"01. Batch 1/7010163228/acq_all_oda/7010163228 0000283750 MATICMIND SPA 20200316_vC1.pdf","7010163228","701016322803","FORNITURA APP.TI E MANUTENZIONE 5 ANNI APP.TI CISCO PER AMPLIAMENTO RETE DEL CLIENTE, GSS - GENERALI SHARED SERVICES S.C.A.R.L.","networking","MATICMIND SPA","250387406080783","7010163228030001","SERVICE","MANUTENZIONE 5° ANNO APPARATI CISCO PER AMPLIAMENTO RETE DEL CLIENTE, COME DETTAGLIATO NELL'OFFERTA SOPRA CITATA. PERIODO DI RIFERIMENTO DEL SERVIZIO: DAL 01/04/2024 AL 30/09/2025","","1.0","666.66","666.66","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/INFRASTRUCTURE_SERVICES/MAINTENANCE","SERVIZIO","INFRASTRUCTURE_SERVICES","MAINTENANCE","HIGH","0.8105742387771606","intelligent_multi_step","2025-10-28T21:16:29.286023","SERVICE"
"01. Batch 1/7010163228/acq_all_oda/7010163228 0000283750 MATICMIND SPA 20200316_vC1.pdf","7010163228","701016322803","FORNITURA APP.TI E MANUTENZIONE 5 ANNI APP.TI CISCO PER AMPLIAMENTO RETE DEL CLIENTE, GSS - GENERALI SHARED SERVICES S.C.A.R.L.","networking","MATICMIND SPA","250387406080783","7010163228030002","SERVICE","MANUTENZIONE 1° ANNO APPARATI CISCO PER AMPLIAMENTO RETE DEL CLIENTE, COME DETTAGLIATO NELL'OFFERTA SOPRA CITATA. PERIODO DI RIFERIMENTO DEL SERVIZIO: DAL 01/04/2020 AL 31/03/2021","","1.0","1333.32","1333.32","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010163228/acq_all_oda/7010163228 0000283750 MATICMIND SPA 20200316_vC1.pdf","7010163228","701016322803","FORNITURA APP.TI E MANUTENZIONE 5 ANNI APP.TI CISCO PER AMPLIAMENTO RETE DEL CLIENTE, GSS - GENERALI SHARED SERVICES S.C.A.R.L.","networking","MATICMIND SPA","250387406080783","7010163228030003","HARDWARE","FORNITURA APPARATI CISCO PER AMPLIAMENTO RETE DEL CLIENTE, COME DETTAGLIATO NELL'OFFERTA N. 524653A DEL 30/1/2020","","1.0","153374.3","153374.3","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","HW/NETWORKING/ROUTERS","HW","NETWORKING","ROUTERS","HIGH","0.9238770647048952","intelligent_multi_step","2025-10-28T21:08:19.182252","HARDWARE"
"01. Batch 1/7010163417/acq_all_oda/7010163417 0000283750 MATICMIND SPA 20200319_v1.pdf","7010163417","701016341703","Order Document N° 7010163417 for the supply of generic routers and related commercial conditions.","networking","MATICMIND SPA","250387406080783","7010163417030001","HARDWARE","COMMERCIALE ROUTER GENERICI. CODICE ESTERNO: VAS-100320-04 FORNITORE: MATICMIND SPA CLIENTE: GSS - GENERALI SHARED SERVICES S.C.A.R.L. DESTINAZIONE: v maroccesa14, 0000 - moglian veneto, mogliano.","","1.0","133.32","133.32","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","HW/NETWORKING/ROUTERS","HW","NETWORKING","ROUTERS","MEDIUM","0.6781956949234008","intelligent_multi_step","2025-10-28T21:08:22.938471","HARDWARE"
"01. Batch 1/7010163417/acq_all_oda/7010163417 0000283750 MATICMIND SPA 20200319_v1.pdf","7010163417","701016341703","Order Document N° 7010163417 for the supply of generic routers and related commercial conditions.","networking","MATICMIND SPA","250387406080783","7010163417030002","HARDWARE","COMMERCIALE ROUTER GENERICI. Rda N° 2100820673 TCPSMP-18-1111-O-TR1.MV.","","1.0","266.64","266.64","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","HW/NETWORKING/ROUTERS","HW","NETWORKING","ROUTERS","HIGH","0.8174262647628784","intelligent_multi_step","2025-10-28T21:16:32.342104","HARDWARE"
"01. Batch 1/7010163417/acq_all_oda/7010163417 0000283750 MATICMIND SPA 20200319_v1.pdf","7010163417","701016341703","Order Document N° 7010163417 for the supply of generic routers and related commercial conditions.","networking","MATICMIND SPA","250387406080783","7010163417030003","HARDWARE","ROUTER GENERICI. CODICE ESTERNO: VAS-100320-04 FORNITORE: MATICMIND SPA CLIENTE: GSS - GENERALI SHARED SERVICES S.C.A.R.L. DESTINAZIONE: v maroccesa14, 0000 - moglian veneto, mogliano. PERIODO DI RIFERIMENTO: 01/04/2020 FATTURAZIONE: UNICA SOLUZIONE.","","1.0","32082.0","32082.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","HW/NETWORKING/ROUTERS","HW","NETWORKING","ROUTERS","MEDIUM","0.6517514543533326","intelligent_multi_step","2025-10-28T21:16:35.853907","HARDWARE"
"01. Batch 1/7010164589/acq_all_oda/7010164589 0000283750 MATICMIND SPA 20200417_v1.pdf","7010164589","701016458903","FORNITURA E POSA APPARATI PER INFRASTRUTTURA FORTINET E MANUTENZIONE 5 ANNI PER RETE DEL CLIENTE: ASUR MARCHE","sicurezza","MATICMIND SPA","250387406080783","7010164589030001","SERVICE","COMMERCIALE Help desk e Servizi 1° anno x CUP MARCHE Lotto 2 Canone annuo Servizio Help Desk 8x5 per apparati Fortinet Lotto 0001 + Sistemista Security Expert - Pacchetto 10 giornate a consumo da remoto/onsite 1° anno come dettagliato nell'offerta sopra citata.","","1.0","2400.0","2400.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","MEDIUM","0.7294640052318573","intelligent_multi_step","2025-10-28T21:08:30.507482","SERVICE"
"01. Batch 1/7010164589/acq_all_oda/7010164589 0000283750 MATICMIND SPA 20200417_v1.pdf","7010164589","701016458903","FORNITURA E POSA APPARATI PER INFRASTRUTTURA FORTINET E MANUTENZIONE 5 ANNI PER RETE DEL CLIENTE: ASUR MARCHE","sicurezza","MATICMIND SPA","250387406080783","7010164589030002","HARDWARE","FORNITURA INSTALLAZIONE E CONFIGURAZIONE APPARATI FORTINET PER RETE DEL CLIENTE, COME DETTAGLIATO NELL'OFFERTA MM19OFF52697-5B del 9/4/2020 LOTTO 001 E 002 ED ACCORDI DI PRE INGAGGIO. CODICE ESTERNO: VAS-070420-27.","","1.0","92754.0","92754.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","HW/NETWORKING/SECURITY","HW","NETWORKING","SECURITY","MEDIUM","0.6489337582588195","intelligent_multi_step","2025-10-28T21:16:39.588974","HARDWARE"
"01. Batch 1/7010166375/acq_all_oda/7010166375 0000283750 MATICMIND SPA 20200618_v1.pdf","7010166375","701016637503","Fornitura in opera apparati Huawei e manutenzione 5 anni per rete dati del cliente Dipharma Francis S.R.L.","networking","MATICMIND SPA","250387406080783","7010166375030001","SERVICE","Manutenzione 1° anno su apparati Huawei per rete dati del cliente Dipharma Francis S.R.L. sede di Baranzate. Servizio di Assistenza Tecnica e Manutenzione con parti di ricambio a carico Maticmind. Copertura del servizio dal lunedì - domenica, feriali e festivi dalle 00:00 alle 24:00. Ripristino hardware entro 8 ore. Periodo di riferimento: Dal 01/07/2020 al 30/06/2021.","","1.0","638.88","638.88","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/INFRASTRUCTURE_SERVICES/MAINTENANCE","SERVIZIO","INFRASTRUCTURE_SERVICES","MAINTENANCE","HIGH","0.8464126071929932","intelligent_multi_step","2025-10-28T21:16:44.380670","SERVICE"
"01. Batch 1/7010166375/acq_all_oda/7010166375 0000283750 MATICMIND SPA 20200618_v1.pdf","7010166375","701016637503","Fornitura in opera apparati Huawei e manutenzione 5 anni per rete dati del cliente Dipharma Francis S.R.L.","networking","MATICMIND SPA","250387406080783","7010166375030002","HARDWARE","Fornitura apparati Huawei per rete dati del cliente Dipharma Francis S.R.L. sede di Baranzate, come dettagliato nell'offerta N. MM19OFF50397 (Ver. 4) DEL 20/09/2020 ED RdO N. 116777 - 69374 DEL 16/6/2020. Codice esterno: VAS-190520-87.","VAS-190520-87","1.0","6938.55","6938.55","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","HW/NETWORKING/ROUTERS","HW","NETWORKING","ROUTERS","MEDIUM","0.6497023863792419","intelligent_multi_step","2025-10-28T19:55:28.301614","HARDWARE"
"01. Batch 1/7010166430/acq_all_oda/7010166430 0000283750 MATICMIND SPA 20200622_v1.pdf","7010166430","701016643003","FORNITURA IN OPERA APPARATI HUAWEI E MANUTENZIONE 5 ANNI PER IL CLIENTE, DIPHARMA FRANCIS S.R.L.","networking","MATICMIND SPA","250387406080783","7010166430030001","SERVICE","Manutenzione 1° anno su apparati Huawei per rete dati del cliente DiPharma Mereto. Servizio di Assistenza Tecnica e Manutenzione con parti di ricambio a carico Maticmind, copertura lun-dom 00:00-24:00, ripristino hardware entro 8 ore. Periodo di riferimento: dal 01/07/2020 al 30/06/2021.","","1.0","196.0","196.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/INFRASTRUCTURE_SERVICES/MAINTENANCE","SERVIZIO","INFRASTRUCTURE_SERVICES","MAINTENANCE","HIGH","0.8468368492126465","intelligent_multi_step","2025-10-28T21:16:48.072338","SERVICE"
"01. Batch 1/7010166430/acq_all_oda/7010166430 0000283750 MATICMIND SPA 20200622_v1.pdf","7010166430","701016643003","FORNITURA IN OPERA APPARATI HUAWEI E MANUTENZIONE 5 ANNI PER IL CLIENTE, DIPHARMA FRANCIS S.R.L.","networking","MATICMIND SPA","250387406080783","7010166430030002","HARDWARE","Fornitura di apparati Huawei per rete del cliente DiPharma Mereto, come dettagliato nell'offerta MM19OFF50397 (Ver. 4) DEL 20/09/2020. Codice esterno VAS-190520-87.","","1.0","2339.44","2339.44","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","HW/NETWORKING/ROUTERS","HW","NETWORKING","ROUTERS","MEDIUM","0.7217028419971466","intelligent_multi_step","2025-10-28T21:16:51.341162","HARDWARE"
"01. Batch 1/7010166442/acq_all_oda/7010166442 0000283750 MATICMIND SPA 20200622_v1.pdf","7010166442","701016644203","FORNITURA IN OPERA APP.TI HUAWEI E MANUTENZIONE 5 ANNI PER RETE DATI DEL CLIENTE, DIPHARMA FRANCIS S.R.L.","networking","MATICMIND SPA","250387406080783","7010166442030001","SERVICE","COMMERCIALE MANUTENZIONE 1° ANNO SU APP.TI PER RETE DATI DEL CLIENTE, COME DETTAGLIATO NELL'OFFERTA N. MM19OFF50397 (Ver. 4) DEL 20/09/2020. Servizio di Assistenza Tecnica e Manutenzione con parti di ricambio a carico Maticmind. Copertura del servizio dal lunedì - domenica nelle seguenti modalità: feriali e festivi dalle 00:00 alle 24:00. In caso di guasto il ripristino hardware verrà effettuato entro 8 ore.","","1.0","652.0","652.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/INFRASTRUCTURE_SERVICES/MAINTENANCE","SERVIZIO","INFRASTRUCTURE_SERVICES","MAINTENANCE","HIGH","0.8737745923995972","intelligent_multi_step","2025-10-28T21:15:08.551921","SERVICE"
"01. Batch 1/7010166442/acq_all_oda/7010166442 0000283750 MATICMIND SPA 20200622_v1.pdf","7010166442","701016644203","FORNITURA IN OPERA APP.TI HUAWEI E MANUTENZIONE 5 ANNI PER RETE DATI DEL CLIENTE, DIPHARMA FRANCIS S.R.L.","networking","MATICMIND SPA","250387406080783","7010166442030002","HARDWARE","TD Gen NO LARGE FORNITURA APP.TI HUAWEI PER RETE DATI DEL CLIENTE, COME DETTAGLIATO NELL'OFFERTA N. MM19OFF50397 (Ver. 4) DEL 20/09/2020","","1.0","6933.26","6933.26","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","HW/NETWORKING/SECURITY","HW","NETWORKING","SECURITY","HIGH","0.7518079380989076","intelligent_multi_step","2025-10-28T21:16:54.636969","HARDWARE"
"01. Batch 1/7010166709/acq_all_oda/7010166709 0000081593 LUTECH SPA 20200630_v1.pdf","7010166709","701016670905","Order for IT systems (HW/SW supply and multi-year maintenance for Lotto 1) for SIAG '193/2019'","IT","LUTECH S.P.A.","228961212086989","7010166709050001","SERVICE","LOTTO 1 - manutenzione 1° anno come da vs.offerta Prot. n° 20.PSH.002958.01 dell'11/5/2020","","1.0","58384.91","58384.91","False","","0.0","0.0","0.0","False","","True","1","58384.91","58384.91","","","","","","","","",""
"01. Batch 1/7010166709/acq_all_oda/7010166709 0000081593 LUTECH SPA 20200630_v1.pdf","7010166709","701016670905","Order for IT systems (HW/SW supply and multi-year maintenance for Lotto 1) for SIAG '193/2019'","IT","LUTECH S.P.A.","228961212086989","7010166709050002","HARDWARE","LOTTO 1 - fornitura dei sistemi HW e SW come da vs. offerta Prot. n° 20.PSH.002958.01 dell'11/5/2020","","1.0","705000.0","705000.0","False","","0.0","0.0","0.0","False","sistemi HW|sistemi SW","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010166733/acq_all_oda/7010166733 0000081593 LUTECH SPA 20230522_vC1.pdf","7010166733","701016673304","Variante d'Ordine per la fornitura di sistemi server e storage e servizi di installazione e manutenzione per il progetto DCST Lotto 2","IT","LUTECH S.P.A.","228961212086989","7010166733040001","SERVICE","Lotto 2 - manutenzione 1° anno, come da offerta Prot. n° 20.PSH.002958.01 dell'11/5/2020","","1.0","50465.16","50465.16","False","","0.0","0.0","0.0","False","","True","5","0.0","50465.16","SERVIZIO/MANAGED_SERVICES/SECURITY","SERVIZIO","MANAGED_SERVICES","SECURITY","MEDIUM","0.7215297679901123","intelligent_multi_step","2025-10-28T20:57:19.034282","SERVICE"
"01. Batch 1/7010166733/acq_all_oda/7010166733 0000081593 LUTECH SPA 20230522_vC1.pdf","7010166733","701016673304","Variante d'Ordine per la fornitura di sistemi server e storage e servizi di installazione e manutenzione per il progetto DCST Lotto 2","IT","LUTECH S.P.A.","228961212086989","7010166733040002","SERVICE","Lotto 2 - Servizi di installazione Isilon e ECS e Supporto specialistico a consumo, come da offerta Prot. n° 20.PSH.002958.01 dell'11/5/2020","","1.0","87400.0","87400.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","MEDIUM","0.6589834084510803","intelligent_multi_step","2025-10-28T20:52:09.295269","SERVICE"
"01. Batch 1/7010166733/acq_all_oda/7010166733 0000081593 LUTECH SPA 20230522_vC1.pdf","7010166733","701016673304","Variante d'Ordine per la fornitura di sistemi server e storage e servizi di installazione e manutenzione per il progetto DCST Lotto 2","IT","LUTECH S.P.A.","228961212086989","7010166733040003","HARDWARE","Lotto 2 - Fornitura dei sistemi HW e SW, come da offerta Prot. n° 20.PSH.002958.01 dell'11/5/2020","","1.0","314000.0","314000.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","HW/NETWORKING/SECURITY","HW","NETWORKING","SECURITY","MEDIUM","0.6461951909065247","intelligent_multi_step","2025-10-28T20:57:22.796004","HARDWARE"
"01. Batch 1/7010167043/acq_all_oda/7010167043 0000283750 MATICMIND SPA 20200708_v1.pdf","7010167043","701016704303","Fornitura Fortigate 1100E UTM Forticare 5 anni e Manutenzione 5 anni per il Cliente COIMA SGR S.P.A.","sicurezza","MATICMIND SPA","250387406080783","7010167043030001","HARDWARE","Fornitura Fortigate 1100E UTM Forticare 5 anni per il Cliente, COIMA SGR S.P.A., come dettagliato nell'offerta MM20OFF55028 (Ver. 1) del 20/5/2020. Periodo di riferimento: 01/08/2020 - 31/07/2025.","","1.0","70168.0","70168.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","HW/NETWORKING/SECURITY","HW","NETWORKING","SECURITY","MEDIUM","0.709605221748352","intelligent_multi_step","2025-10-28T21:16:59.271406","HARDWARE"
"01. Batch 1/7010167051/acq_all_oda/7010167051 0000283750 MATICMIND SPA 20200708_v1.pdf","7010167051","701016705103","FORNITURA IN OPERA E SERVIZI CISCO PER INTEGRAZIONE SISTEMA TTS, CON MANUTENZIONE 5 ANNI PER IL CLIENTE: M.H.G S.P.A MORENOHOLDING GROUP","networking","MATICMIND SPA","250387406080783","7010167051030001","SERVICE","INSTALLAZIONE APPARATI CISCO PER INTEGRAZIONE SOLUZIONE TTS PER IL CLIENTE: M.H.G S.P.A MORENOHOLDING GROUP","","1.0","410.0","410.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/INFRASTRUCTURE_SERVICES/INSTALLATION","SERVIZIO","INFRASTRUCTURE_SERVICES","INSTALLATION","HIGH","0.7652969198226929","intelligent_multi_step","2025-10-28T21:17:03.056282","SERVICE"
"01. Batch 1/7010167051/acq_all_oda/7010167051 0000283750 MATICMIND SPA 20200708_v1.pdf","7010167051","701016705103","FORNITURA IN OPERA E SERVIZI CISCO PER INTEGRAZIONE SISTEMA TTS, CON MANUTENZIONE 5 ANNI PER IL CLIENTE: M.H.G S.P.A MORENOHOLDING GROUP","networking","MATICMIND SPA","250387406080783","7010167051030002","SOFTWARE","FORNITURA APPARATI CISCO PER INTEGRAZIONE SOLUZIONE TTS PER IL CLIENTE: M.H.G S.P.A MORENOHOLDING GROUP","","1.0","3760.96","3760.96","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010167051/acq_all_oda/7010167051 0000283750 MATICMIND SPA 20200708_v1.pdf","7010167051","701016705103","FORNITURA IN OPERA E SERVIZI CISCO PER INTEGRAZIONE SISTEMA TTS, CON MANUTENZIONE 5 ANNI PER IL CLIENTE: M.H.G S.P.A MORENOHOLDING GROUP","networking","MATICMIND SPA","250387406080783","7010167051030003","SERVICE","MANUTENZIONE 5 ANNI APPARATI CISCO PER INTEGRAZIONE SOLUZIONE TTS PER IL CLIENTE: M.H.G S.P.A MORENOHOLDING GROUP. Servizio di Assistenza Tecnica e Manutenzione con sostituzione hardware con parti di ricambio a carico Maticmind senza intervento onsite - solo spedizione parte di ricambio. Copertura del servizio dal lunedì - venerdì nelle seguenti modalità: feriali dalle 08:30 alle 17:30, festivi esclusi. In caso di guasto il ripristino hardware verrà effettuato in NBD.","","1.0","4970.0","4970.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","HIGH","0.8477938137054443","intelligent_multi_step","2025-10-28T21:17:08.017750","SERVICE"
"01. Batch 1/7010167051/acq_stampa_oda/Stampa Ordine 7010167051.pdf","7010167051","701016705104","Fornitura in opera e servizi Cisco per integrazione sistema TTS, con manutenzione 5 anni per il cliente: M.H.G S.P.A Moreno Holding Group","IT","MATICMIND SPA","250387406080783","7010167051040001","SERVICE","Manutenzione annuale (Anno 1: 01/08/2020 - 31/07/2021) per applicazioni Cisco per integrazione soluzione TTS per il cliente M.H.G S.P.A Moreno Holding Group, come dettagliato nell'offerta MM20OFF54607_2 del 03/06/2020.","2100845463 TCPSMP-18-1111-O-TR1.MV","1.0","994.0","994.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","HIGH","0.7852537603378296","intelligent_multi_step","2025-10-28T19:54:51.972427","SERVICE"
